"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/reset.mjs",17,3,27,5,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/reset.mjs",20,21,20,22,"Identifier name 'l' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/reset.mjs",22,9,22,14,"Expected object keys to be in ascending order. 'label' should be before 'value'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/reset.mjs",23,9,23,13,"Expected object keys to be in ascending order. 'hint' should be before 'label'.","https://eslint.org/docs/latest/rules/sort-keys"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/reset.mjs",29,3,29,36,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/reset.mjs",34,3,34,94,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/training/reset.mjs",43,61,43,62,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/reset.mjs",46,3,46,73,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/reset.mjs",56,3,56,51,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/reset.mjs",65,3,65,84,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-negated-condition","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/reset.mjs",66,3,70,4,"Unexpected negated condition.","https://eslint.org/docs/latest/rules/no-negated-condition"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/training/reset.mjs",66,21,66,22,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/reset.mjs",73,3,73,60,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/reset.mjs",73,35,73,36,"Identifier name 'l' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"func-style","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/reset.mjs",81,1,83,2,"Expected a function expression.","https://eslint.org/docs/latest/rules/func-style"
"func-style","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/reset.mjs",85,1,92,2,"Expected a function expression.","https://eslint.org/docs/latest/rules/func-style"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/reset.mjs",85,25,85,26,"Identifier name 'u' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/reset.mjs",86,55,86,56,"Identifier name 'r' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"sort-imports","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",15,1,18,26,"Expected 'multiple' syntax before 'single' syntax.","https://eslint.org/docs/latest/rules/sort-imports"
"sort-imports","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",16,19,16,23,"Member 'info' of the import declaration should be sorted alphabetically.","https://eslint.org/docs/latest/rules/sort-imports"
"max-lines-per-function","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",22,16,116,2,"Async function 'seed' has too many lines (95). Maximum allowed is 50.","https://eslint.org/docs/latest/rules/max-lines-per-function"
"max-statements","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",22,16,116,2,"Async function 'seed' has too many statements (46). Maximum allowed is 10.","https://eslint.org/docs/latest/rules/max-statements"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",25,40,25,41,"Identifier name 'o' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/training/seed.mjs",26,23,26,24,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",33,3,33,53,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",33,38,33,39,"Identifier name 'o' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",34,3,34,65,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",34,34,34,35,"Identifier name 'o' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",35,3,35,56,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",35,16,35,55,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/training/seed.mjs",35,35,35,36,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",37,3,37,95,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",46,3,52,6,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/training/seed.mjs",53,23,53,24,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",63,3,63,80,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",64,3,64,80,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",65,3,65,57,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",67,3,67,109,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-negated-condition","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",68,3,72,4,"Unexpected negated condition.","https://eslint.org/docs/latest/rules/no-negated-condition"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/training/seed.mjs",68,23,68,24,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",76,3,76,67,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",77,3,82,6,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/training/seed.mjs",83,27,83,28,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",93,3,93,38,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/training/seed.mjs",94,26,94,27,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",101,3,101,35,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"logical-assignment-operators","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",102,3,102,38,"Assignment (=) can be replaced with operator assignment (||=).","https://eslint.org/docs/latest/rules/logical-assignment-operators"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",107,3,107,39,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"prefer-template","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",115,26,115,89,"Unexpected string concatenation.","https://eslint.org/docs/latest/rules/prefer-template"
"func-style","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",123,1,155,2,"Expected a function expression.","https://eslint.org/docs/latest/rules/func-style"
"max-statements","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",123,1,155,2,"Function 'applyDrift' has too many statements (19). Maximum allowed is 10.","https://eslint.org/docs/latest/rules/max-statements"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",128,3,128,59,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",129,3,129,19,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",134,7,134,116,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",134,99,134,106,"Expected object keys to be in ascending order. 'capture' should be before 'quiet'.","https://eslint.org/docs/latest/rules/sort-keys"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/training/seed.mjs",136,24,136,25,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",146,25,146,32,"Expected object keys to be in ascending order. 'capture' should be before 'quiet'.","https://eslint.org/docs/latest/rules/sort-keys"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/training/seed.mjs",147,24,147,25,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"func-style","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",157,1,171,2,"Expected a function expression.","https://eslint.org/docs/latest/rules/func-style"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",158,9,158,10,"Identifier name 'q' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",160,12,160,59,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/seed.mjs",162,3,162,61,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",168,5,168,12,"Expected object keys to be in ascending order. 'batches' should be before 'installations'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/seed.mjs",169,5,169,13,"Expected object keys to be in ascending order. 'accounts' should be before 'batches'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-imports","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/simulate.mjs",16,1,19,26,"Expected 'multiple' syntax before 'single' syntax.","https://eslint.org/docs/latest/rules/sort-imports"
"sort-imports","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/simulate.mjs",17,19,17,23,"Member 'info' of the import declaration should be sorted alphabetically.","https://eslint.org/docs/latest/rules/sort-imports"
"no-unused-vars","eslint",2,"Recommended,ErrorProne,JavaScript","scripts/training/simulate.mjs",17,47,17,50,"'git' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars"
"max-lines-per-function","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/simulate.mjs",23,16,132,2,"Async function 'simulate' has too many lines (110). Maximum allowed is 50.","https://eslint.org/docs/latest/rules/max-lines-per-function"
"max-statements","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/simulate.mjs",23,16,132,2,"Async function 'simulate' has too many statements (63). Maximum allowed is 10.","https://eslint.org/docs/latest/rules/max-statements"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/training/simulate.mjs",27,28,27,29,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/simulate.mjs",31,3,35,5,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/simulate.mjs",33,20,33,21,"Identifier name 's' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/simulate.mjs",33,42,33,47,"Expected object keys to be in ascending order. 'label' should be before 'value'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/simulate.mjs",33,63,33,67,"Expected object keys to be in ascending order. 'hint' should be before 'label'.","https://eslint.org/docs/latest/rules/sort-keys"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/training/simulate.mjs",36,3,36,55,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/training/simulate.mjs",36,36,36,37,"Identifier name 's' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
